
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
FA:E1:F6:39:ED:AA, 2023-07-28 10:35:20, 2023-07-28 10:35:20, -35,        1, (not associated) ,
A6:ED:FB:91:5F:BD, 2023-07-28 10:35:20, 2023-07-28 10:35:20, -65,        1, (not associated) ,
2E:7E:2B:B3:B0:5C, 2023-07-28 10:35:20, 2023-07-28 10:35:20, -47,        1, (not associated) ,
86:BF:80:38:0D:4D, 2023-07-28 10:35:21, 2023-07-28 10:35:21, -69,        2, (not associated) ,
1E:37:D6:73:35:05, 2023-07-28 10:35:22, 2023-07-28 10:35:22, -57,        2, (not associated) ,
D2:C9:B0:D7:0E:E7, 2023-07-28 10:35:22, 2023-07-28 10:35:22, -51,        4, (not associated) ,IT2 Wireless
E6:D7:47:CD:AC:70, 2023-07-28 10:35:22, 2023-07-28 10:35:22, -61,        5, (not associated) ,IT2 Wireless
22:9C:4B:0D:80:C1, 2023-07-28 10:35:22, 2023-07-28 10:35:22, -51,        2, (not associated) ,IT2 Wireless
BE:0B:E2:F0:9B:DB, 2023-07-28 10:35:23, 2023-07-28 10:35:23, -57,        8, (not associated) ,IT2 Wireless
3E:B1:6E:D3:C5:90, 2023-07-28 10:35:23, 2023-07-28 10:35:24, -57,       19, (not associated) ,AndroidShare_1576,AndroidShare_1901,Beeline121
D6:0D:44:0F:51:73, 2023-07-28 10:35:24, 2023-07-28 10:35:24, -59,        1, (not associated) ,
4E:12:5D:D9:86:D8, 2023-07-28 10:35:25, 2023-07-28 10:35:26, -49,        5, (not associated) ,IT2 Wireless
E2:C0:54:3C:52:7B, 2023-07-28 10:35:26, 2023-07-28 10:35:26, -51,        3, (not associated) ,IT2 Wireless
B0:BE:83:81:8E:68, 2023-07-28 10:35:26, 2023-07-28 11:55:36, -63,      430, 00:26:99:BA:75:80,GIVC
DA:A1:19:0D:83:19, 2023-07-28 10:35:27, 2023-07-28 11:46:43, -57,       78, (not associated) ,
F2:BF:AF:24:BA:72, 2023-07-28 10:35:27, 2023-07-28 10:35:27, -67,        1, (not associated) ,
8E:AF:B8:05:58:A2, 2023-07-28 10:35:27, 2023-07-28 10:35:27, -57,        1, (not associated) ,
3A:7F:1D:A3:70:1E, 2023-07-28 10:35:27, 2023-07-28 10:35:28, -53,        2, (not associated) ,
AE:96:5B:78:A4:F7, 2023-07-28 10:35:28, 2023-07-28 10:35:28, -57,        1, (not associated) ,
B2:95:A3:F5:0C:54, 2023-07-28 10:35:30, 2023-07-28 10:35:30, -63,        1, (not associated) ,IT2 Wireless
22:F2:40:4D:C4:78, 2023-07-28 10:35:30, 2023-07-28 10:35:30, -59,        7, (not associated) ,AndroidShare_1901,AndroidShare_1576
72:AE:37:26:7A:7B, 2023-07-28 10:35:31, 2023-07-28 10:35:31, -67,        2, (not associated) ,
B2:9D:DB:3C:83:A8, 2023-07-28 10:35:31, 2023-07-28 10:35:31, -67,        1, (not associated) ,IT2 Wireless
D2:E0:D4:18:E3:2A, 2023-07-28 10:35:31, 2023-07-28 10:35:31, -63,        1, (not associated) ,
E2:E9:38:B5:DA:C9, 2023-07-28 10:35:31, 2023-07-28 10:35:31, -63,        1, (not associated) ,
D8:9B:3B:FA:6D:50, 2023-07-28 10:35:31, 2023-07-28 11:55:09, -61,      498, E8:28:C1:DC:B2:50,MIREA_HOTSPOT
86:88:FB:17:71:B5, 2023-07-28 10:35:32, 2023-07-28 10:35:32, -79,        1, (not associated) ,
3A:E4:5A:81:75:41, 2023-07-28 10:35:33, 2023-07-28 10:35:33, -57,        1, (not associated) ,
5A:62:E5:58:40:A1, 2023-07-28 10:35:33, 2023-07-28 10:35:33, -53,        1, (not associated) ,
42:F0:B5:97:F9:85, 2023-07-28 10:35:34, 2023-07-28 10:35:34, -69,        1, (not associated) ,
32:55:E4:61:20:F4, 2023-07-28 10:35:35, 2023-07-28 10:35:35, -59,        6, (not associated) ,IT2 Wireless
42:D1:5B:5C:F7:8A, 2023-07-28 10:35:35, 2023-07-28 10:35:36, -51,        5, (not associated) ,
C2:C1:82:1D:1F:1A, 2023-07-28 10:35:36, 2023-07-28 10:35:36, -65,        1, (not associated) ,
D2:1C:EC:6A:DA:B7, 2023-07-28 10:35:36, 2023-07-28 10:35:36, -61,        1, (not associated) ,
EE:D8:63:A0:F5:6F, 2023-07-28 10:35:37, 2023-07-28 10:35:37, -67,        1, (not associated) ,
FE:41:FA:9D:14:B7, 2023-07-28 10:35:37, 2023-07-28 11:52:38, -57,       60, (not associated) ,
72:D3:7F:A9:05:30, 2023-07-28 10:35:37, 2023-07-28 10:35:37, -37,        2, (not associated) ,
66:EC:B7:9F:24:27, 2023-07-28 10:35:37, 2023-07-28 10:35:37, -45,        2, (not associated) ,
7A:CB:A3:F2:1C:B6, 2023-07-28 10:35:37, 2023-07-28 10:35:37, -47,        1, (not associated) ,
66:55:0A:F2:F2:17, 2023-07-28 10:35:39, 2023-07-28 10:35:39, -39,        2, (not associated) ,
66:6C:8C:29:07:09, 2023-07-28 10:35:39, 2023-07-28 10:35:39, -43,        2, (not associated) ,
A2:9C:A2:FD:50:E0, 2023-07-28 10:35:39, 2023-07-28 10:35:39, -69,        1, (not associated) ,
C6:B6:CB:F5:FE:19, 2023-07-28 10:35:39, 2023-07-28 10:35:39, -49,        2, (not associated) ,
9A:13:1B:23:B6:8D, 2023-07-28 10:35:39, 2023-07-28 10:35:39, -41,        1, (not associated) ,
62:91:E9:9F:97:6C, 2023-07-28 10:35:40, 2023-07-28 10:35:40, -35,        1, (not associated) ,
9A:81:70:FF:57:46, 2023-07-28 10:35:40, 2023-07-28 10:35:40, -39,        1, (not associated) ,
5E:38:17:0A:B9:C1, 2023-07-28 10:35:42, 2023-07-28 10:35:42, -35,        2, (not associated) ,
DA:D8:D8:6B:53:E6, 2023-07-28 10:35:42, 2023-07-28 10:35:42, -67,        1, (not associated) ,
36:4A:D3:93:A2:87, 2023-07-28 10:35:42, 2023-07-28 10:35:42, -65,        1, (not associated) ,
DA:A1:19:46:57:C1, 2023-07-28 10:35:42, 2023-07-28 11:38:33, -65,      147, (not associated) ,MIREA_HOTSPOT,MIREA_GUESTS
82:2C:74:44:2F:3B, 2023-07-28 10:35:43, 2023-07-28 10:35:43, -55,        4, (not associated) ,IT2 Wireless
16:DA:A7:63:4A:52, 2023-07-28 10:35:43, 2023-07-28 10:35:43, -41,        1, (not associated) ,
FE:41:FA:9B:95:05, 2023-07-28 10:35:43, 2023-07-28 10:35:44, -61,        8, (not associated) ,
02:AF:6B:F7:66:B6, 2023-07-28 10:35:44, 2023-07-28 10:35:44, -57,        1, (not associated) ,
E2:CC:F8:C9:CA:D9, 2023-07-28 10:35:44, 2023-07-28 10:35:44, -65,        2, (not associated) ,
6A:8F:47:32:67:2E, 2023-07-28 10:35:45, 2023-07-28 10:35:45, -57,        1, (not associated) ,
2E:81:20:D1:8D:CB, 2023-07-28 10:35:46, 2023-07-28 10:35:46, -67,        1, (not associated) ,
0E:0D:CE:23:9D:57, 2023-07-28 10:35:46, 2023-07-28 10:35:58, -35,        5, (not associated) ,Optus_B818_87A5
A4:02:B9:73:81:60, 2023-07-28 10:35:46, 2023-07-28 11:55:46, -63,       15, (not associated) ,
2E:77:56:23:4F:D6, 2023-07-28 10:35:47, 2023-07-28 10:35:47, -51,        1, (not associated) ,
FE:0E:B4:3C:B9:A9, 2023-07-28 10:35:48, 2023-07-28 10:35:48, -43,        2, (not associated) ,
B6:70:2C:91:B0:37, 2023-07-28 10:35:48, 2023-07-28 10:35:48, -45,        2, (not associated) ,
02:20:41:D8:A4:A3, 2023-07-28 10:35:49, 2023-07-28 10:35:49, -43,        2, (not associated) ,
12:0E:67:84:FF:34, 2023-07-28 10:35:49, 2023-07-28 10:35:49, -45,        1, (not associated) ,
D6:03:95:61:60:5A, 2023-07-28 10:35:49, 2023-07-28 10:35:49, -61,        1, (not associated) ,
8E:B1:0E:D5:6A:D1, 2023-07-28 10:35:50, 2023-07-28 10:35:50, -63,        1, (not associated) ,
02:18:11:89:F6:CF, 2023-07-28 10:35:51, 2023-07-28 10:35:51, -67,        1, (not associated) ,
9E:D2:01:68:2C:44, 2023-07-28 10:35:52, 2023-07-28 10:35:52, -65,        1, (not associated) ,IT2 Wireless
E2:23:18:8C:5B:3B, 2023-07-28 10:35:52, 2023-07-28 10:35:52, -67,        1, (not associated) ,
3A:02:C8:91:D2:16, 2023-07-28 10:35:52, 2023-07-28 10:35:52, -65,        1, (not associated) ,IT2 Wireless
B6:18:34:73:B9:C5, 2023-07-28 10:35:52, 2023-07-28 10:35:52, -63,        1, (not associated) ,
AE:F9:F5:15:51:03, 2023-07-28 10:35:52, 2023-07-28 10:35:52, -65,        1, (not associated) ,IT2 Wireless
CE:EE:C6:46:42:01, 2023-07-28 10:35:52, 2023-07-28 10:35:52, -55,        5, (not associated) ,
82:75:47:A0:DE:5B, 2023-07-28 10:35:52, 2023-07-28 10:35:52, -65,        1, (not associated) ,
1E:FF:7C:45:ED:8E, 2023-07-28 10:35:54, 2023-07-28 10:35:54, -61,        1, (not associated) ,
0E:56:3E:35:82:4A, 2023-07-28 10:35:56, 2023-07-28 10:35:56, -53,        1, (not associated) ,
7E:F8:E9:62:A4:00, 2023-07-28 10:35:57, 2023-07-28 10:35:57, -51,        1, (not associated) ,
FA:D6:C9:DA:E3:7B, 2023-07-28 10:35:57, 2023-07-28 10:35:57, -49,        2, (not associated) ,
F2:A9:92:C7:C8:3E, 2023-07-28 10:35:57, 2023-07-28 10:35:57, -63,        1, (not associated) ,
06:D4:FF:C0:D8:F3, 2023-07-28 10:35:59, 2023-07-28 10:35:59, -71,        1, (not associated) ,
BC:F1:71:D5:13:58, 2023-07-28 10:35:59, 2023-07-28 11:56:05, -39,      225, (not associated) ,
CE:3D:3C:B9:1B:EF, 2023-07-28 10:36:00, 2023-07-28 10:36:01, -31,        6, (not associated) ,
36:43:A0:27:E8:B3, 2023-07-28 10:36:00, 2023-07-28 10:36:00, -61,        1, (not associated) ,
BC:F1:71:D4:DA:CD, 2023-07-28 10:36:01, 2023-07-28 11:56:06, -55,      194, (not associated) ,
F6:69:B5:38:1C:CA, 2023-07-28 10:36:01, 2023-07-28 10:36:01, -35,        3, (not associated) ,
5E:EC:08:4E:0E:34, 2023-07-28 10:36:02, 2023-07-28 10:36:02, -65,        3, (not associated) ,
72:42:7E:E6:A7:45, 2023-07-28 10:36:03, 2023-07-28 10:36:03, -47,        1, (not associated) ,
EA:12:6B:00:2C:06, 2023-07-28 10:36:03, 2023-07-28 10:36:03, -43,        1, (not associated) ,
D6:4F:6F:F6:88:1C, 2023-07-28 10:36:05, 2023-07-28 10:36:05, -67,        1, (not associated) ,MIREA_HOTSPOT
CA:EB:4B:DC:7F:5F, 2023-07-28 10:36:05, 2023-07-28 10:36:05, -67,        1, (not associated) ,
F2:A9:CC:0B:EB:84, 2023-07-28 10:36:06, 2023-07-28 10:36:06, -55,       22, (not associated) ,AndroidShare_1576,Beeline121,AndroidShare_1901
C2:91:D9:33:F2:EA, 2023-07-28 10:36:07, 2023-07-28 10:36:07, -43,        1, (not associated) ,
6E:E4:74:CB:02:AF, 2023-07-28 10:36:07, 2023-07-28 10:36:07, -51,        1, (not associated) ,
52:FF:E9:67:0D:37, 2023-07-28 10:36:10, 2023-07-28 10:36:10, -69,        1, (not associated) ,
BE:88:2F:B2:DB:03, 2023-07-28 10:36:10, 2023-07-28 10:36:10, -63,        4, (not associated) ,
0A:84:9C:4E:2A:7C, 2023-07-28 10:36:11, 2023-07-28 10:36:11, -67,        1, (not associated) ,
DA:38:F1:F9:29:AE, 2023-07-28 10:36:12, 2023-07-28 10:36:13, -51,       17, (not associated) ,1,edeeeèe,it
2A:15:E6:8E:32:41, 2023-07-28 10:36:16, 2023-07-28 10:36:16, -49,        2, (not associated) ,
0E:51:8E:3D:21:5B, 2023-07-28 10:36:17, 2023-07-28 10:36:19, -29,       13, (not associated) ,
42:54:FA:87:34:A0, 2023-07-28 10:36:19, 2023-07-28 10:36:19, -43,        1, (not associated) ,
3E:CC:AB:39:AC:D1, 2023-07-28 10:36:19, 2023-07-28 10:36:19, -65,        1, (not associated) ,
D6:B8:ED:35:B9:B0, 2023-07-28 10:36:20, 2023-07-28 10:36:20, -67,        1, (not associated) ,
B6:9C:4B:1A:2F:03, 2023-07-28 10:36:21, 2023-07-28 10:36:21, -57,        1, (not associated) ,
E6:97:A9:2C:DF:1B, 2023-07-28 10:36:23, 2023-07-28 10:36:23, -61,        1, (not associated) ,
76:AC:96:12:8D:40, 2023-07-28 10:36:27, 2023-07-28 10:36:27, -69,        2, (not associated) ,
D2:27:B8:3D:E0:D0, 2023-07-28 10:36:27, 2023-07-28 10:36:27, -65,        1, (not associated) ,
6E:B2:DE:5F:C5:CB, 2023-07-28 10:36:27, 2023-07-28 10:36:27, -67,        1, (not associated) ,
F2:28:B9:49:F2:8B, 2023-07-28 10:36:28, 2023-07-28 10:36:28, -57,        1, (not associated) ,
36:4E:BC:0B:41:7F, 2023-07-28 10:36:28, 2023-07-28 10:36:28, -63,        1, (not associated) ,
3E:4B:47:E4:88:6D, 2023-07-28 10:36:29, 2023-07-28 10:36:29, -67,        2, (not associated) ,
7E:32:A1:FF:66:B4, 2023-07-28 10:36:29, 2023-07-28 10:36:29, -67,        1, (not associated) ,
56:33:08:D7:E3:80, 2023-07-28 10:36:29, 2023-07-28 10:36:29, -51,        1, (not associated) ,
92:67:70:82:2C:07, 2023-07-28 10:36:29, 2023-07-28 10:36:29, -57,        1, (not associated) ,
72:64:A1:2F:4B:38, 2023-07-28 10:36:30, 2023-07-28 10:36:30, -47,        6, (not associated) ,
0A:31:46:3C:18:DB, 2023-07-28 10:36:30, 2023-07-28 10:36:30, -55,        1, (not associated) ,
F2:C1:96:67:CF:0F, 2023-07-28 10:36:31, 2023-07-28 10:36:31, -59,        4, (not associated) ,
7A:18:92:D1:04:A8, 2023-07-28 10:36:31, 2023-07-28 10:36:31, -53,        2, (not associated) ,
10:51:07:FF:A4:9C, 2023-07-28 10:36:32, 2023-07-28 11:55:32, -65,       26, (not associated) ,
F2:31:F8:F8:8D:6B, 2023-07-28 10:36:33, 2023-07-28 10:36:33, -45,        1, (not associated) ,
22:55:5C:8F:3F:E8, 2023-07-28 10:36:33, 2023-07-28 10:36:33, -65,        2, (not associated) ,
8E:B8:1F:BB:8D:1E, 2023-07-28 10:36:34, 2023-07-28 10:36:34, -63,        1, (not associated) ,
62:84:F1:2C:78:B2, 2023-07-28 10:36:35, 2023-07-28 10:36:35, -61,        3, (not associated) ,IT2 Wireless
9E:C4:51:C4:06:5B, 2023-07-28 10:36:35, 2023-07-28 10:36:35, -69,        2, (not associated) ,IT2 Wireless
2A:7D:16:D4:50:52, 2023-07-28 10:36:35, 2023-07-28 10:36:35, -63,        2, (not associated) ,IT2 Wireless
8A:12:22:8A:66:A9, 2023-07-28 10:36:37, 2023-07-28 10:36:37, -59,        3, (not associated) ,
3E:74:6F:8C:07:AA, 2023-07-28 10:36:37, 2023-07-28 10:36:37, -67,        1, (not associated) ,
4E:73:B0:82:97:D0, 2023-07-28 10:36:38, 2023-07-28 10:36:43, -63,        3, (not associated) ,MIREA_GUESTS
86:27:F9:DD:99:B3, 2023-07-28 10:36:40, 2023-07-28 10:36:40, -49,        2, (not associated) ,
7E:76:0E:E4:C8:F2, 2023-07-28 10:36:40, 2023-07-28 10:36:40, -49,        2, (not associated) ,
7A:BC:8E:FD:56:9D, 2023-07-28 10:36:40, 2023-07-28 10:36:40, -59,        1, (not associated) ,
3A:1B:39:0F:37:58, 2023-07-28 10:36:40, 2023-07-28 10:36:41, -67,        2, (not associated) ,
D6:4A:35:16:F8:D1, 2023-07-28 10:36:41, 2023-07-28 10:36:41, -63,        1, (not associated) ,
72:CE:0F:4C:F0:48, 2023-07-28 10:36:41, 2023-07-28 10:36:41, -67,        1, (not associated) ,
6A:BF:62:F5:5C:6F, 2023-07-28 10:36:41, 2023-07-28 10:36:41, -67,        1, (not associated) ,
B2:A3:88:E5:7F:93, 2023-07-28 10:36:41, 2023-07-28 10:36:41, -63,        2, (not associated) ,
1A:26:6A:E6:3F:CD, 2023-07-28 10:36:41, 2023-07-28 10:36:41, -67,        1, (not associated) ,
B6:31:53:9A:BB:C6, 2023-07-28 10:36:41, 2023-07-28 10:36:41, -67,        1, (not associated) ,
DA:0D:7F:4A:F0:D7, 2023-07-28 10:36:41, 2023-07-28 10:36:41, -61,        1, (not associated) ,
C6:D5:AF:72:A1:F4, 2023-07-28 10:36:41, 2023-07-28 10:36:41, -63,        1, (not associated) ,
FE:41:FA:DE:F1:64, 2023-07-28 10:36:41, 2023-07-28 10:36:41, -63,        1, (not associated) ,
C2:5C:E5:2A:5D:7B, 2023-07-28 10:36:41, 2023-07-28 10:36:41, -39,        2, (not associated) ,
6A:CE:A6:F8:C7:54, 2023-07-28 10:36:42, 2023-07-28 10:37:51, -69,      205, E8:28:C1:DC:33:10,MIREA_GUESTS
0E:EF:92:FB:BA:A8, 2023-07-28 10:36:44, 2023-07-28 10:36:44, -43,        7, (not associated) ,
AE:87:A5:F0:6F:02, 2023-07-28 10:36:46, 2023-07-28 10:36:46, -65,        7, (not associated) ,
CE:9A:CF:73:57:1E, 2023-07-28 10:36:51, 2023-07-28 10:36:51, -53,        1, (not associated) ,
4A:BC:13:D4:D3:52, 2023-07-28 10:36:54, 2023-07-28 10:36:54, -51,        1, (not associated) ,
A2:1E:B9:7C:C1:93, 2023-07-28 10:36:56, 2023-07-28 10:36:56, -53,        1, (not associated) ,
C2:42:9C:96:AB:2E, 2023-07-28 10:36:57, 2023-07-28 10:36:57, -55,        1, (not associated) ,
6A:99:6C:99:2E:CF, 2023-07-28 10:36:57, 2023-07-28 10:36:57, -55,        1, (not associated) ,
72:56:2A:2E:3B:E4, 2023-07-28 10:36:59, 2023-07-28 10:36:59, -59,        5, (not associated) ,
96:F3:6E:11:44:95, 2023-07-28 10:37:00, 2023-07-28 10:37:00, -71,        1, (not associated) ,Reconn-Guest
6A:F9:A4:36:78:BD, 2023-07-28 10:37:01, 2023-07-28 10:37:01, -65,        1, (not associated) ,
86:A4:E4:22:75:AF, 2023-07-28 10:37:02, 2023-07-28 10:37:02, -61,       11, (not associated) ,AndroidShare_1901,AndroidShare_1576,Beeline121
82:2F:F8:C1:89:B1, 2023-07-28 10:37:02, 2023-07-28 10:37:02, -49,        7, (not associated) ,
92:20:64:54:20:F2, 2023-07-28 10:37:02, 2023-07-28 10:37:02, -71,        2, (not associated) ,
D2:1D:5C:23:05:21, 2023-07-28 10:37:04, 2023-07-28 10:37:04, -49,        7, (not associated) ,
B2:50:30:D2:45:3A, 2023-07-28 10:37:04, 2023-07-28 10:37:04, -69,        1, (not associated) ,
A4:02:B9:73:2D:A5, 2023-07-28 10:37:07, 2023-07-28 11:55:07, -67,       16, (not associated) ,
36:04:73:C4:05:11, 2023-07-28 10:37:08, 2023-07-28 10:37:08, -57,        1, (not associated) ,
66:52:A1:37:28:69, 2023-07-28 10:37:08, 2023-07-28 10:37:08, -59,        6, (not associated) ,
1A:C4:C2:DB:5A:BB, 2023-07-28 10:37:09, 2023-07-28 10:37:09, -51,        1, (not associated) ,
32:1E:CB:DF:CC:D2, 2023-07-28 10:37:09, 2023-07-28 10:37:09, -67,        3, (not associated) ,
86:AE:9D:55:42:30, 2023-07-28 10:37:10, 2023-07-28 10:37:10, -69,        1, (not associated) ,
76:86:87:5D:C3:75, 2023-07-28 10:37:11, 2023-07-28 10:37:11, -67,        1, (not associated) ,
9E:90:9A:FE:16:6B, 2023-07-28 10:37:11, 2023-07-28 10:37:11, -65,        2, (not associated) ,IT2 Wireless
EA:A6:2B:5F:48:1D, 2023-07-28 10:37:12, 2023-07-28 10:37:12, -67,        1, (not associated) ,
66:A1:11:74:AA:7C, 2023-07-28 10:37:12, 2023-07-28 10:37:12, -61,        1, (not associated) ,
76:80:D6:60:43:BD, 2023-07-28 10:37:13, 2023-07-28 10:37:13, -67,        2, (not associated) ,
16:5B:84:11:4E:18, 2023-07-28 10:37:15, 2023-07-28 10:37:15, -67,        2, (not associated) ,Reconn-Guest
82:98:BE:19:E6:75, 2023-07-28 10:37:17, 2023-07-28 10:37:17, -69,        1, (not associated) ,
DA:92:91:77:58:76, 2023-07-28 10:37:17, 2023-07-28 10:37:17, -71,        1, (not associated) ,
0A:0E:46:9F:2E:C5, 2023-07-28 10:37:19, 2023-07-28 10:37:20, -76,        4, (not associated) ,
7A:15:3F:21:CA:F8, 2023-07-28 10:37:21, 2023-07-28 10:37:21, -53,        3, (not associated) ,
56:6D:1B:79:85:C9, 2023-07-28 10:37:21, 2023-07-28 10:37:21, -61,        8, (not associated) ,IT2 Wireless
DA:36:FE:04:15:0C, 2023-07-28 10:37:21, 2023-07-28 10:37:21, -65,        1, (not associated) ,
AE:B2:46:2A:D7:B3, 2023-07-28 10:37:21, 2023-07-28 10:37:22, -39,        5, (not associated) ,
BA:FD:89:12:87:42, 2023-07-28 10:37:22, 2023-07-28 10:37:22, -53,       10, (not associated) ,AndroidShare_1901,Beeline121,AndroidShare_1576
5E:D0:6C:96:36:5F, 2023-07-28 10:37:22, 2023-07-28 10:37:23, -61,        5, (not associated) ,
82:18:A7:E1:0C:B6, 2023-07-28 10:37:26, 2023-07-28 10:37:26, -69,        1, (not associated) ,
12:4E:AD:43:70:35, 2023-07-28 10:37:28, 2023-07-28 10:37:28, -39,        1, (not associated) ,
D2:FD:76:22:3B:9E, 2023-07-28 10:37:28, 2023-07-28 10:37:28, -43,        1, (not associated) ,
DA:05:AE:1C:54:26, 2023-07-28 10:37:28, 2023-07-28 10:37:28, -49,        1, (not associated) ,
5A:C6:8F:75:D1:36, 2023-07-28 10:37:29, 2023-07-28 10:37:29, -67,        1, (not associated) ,
BA:C1:AE:2D:98:2E, 2023-07-28 10:37:29, 2023-07-28 10:37:29, -61,        1, (not associated) ,GIVC
8E:B6:95:EF:EA:33, 2023-07-28 10:37:29, 2023-07-28 10:37:29, -61,        1, (not associated) ,GIVC
2A:4D:45:9B:EA:7B, 2023-07-28 10:37:29, 2023-07-28 10:37:29, -57,        1, (not associated) ,GIVC
B6:56:C4:EC:1A:E4, 2023-07-28 10:37:29, 2023-07-28 10:37:29, -61,        1, (not associated) ,GIVC
BC:F1:71:D5:12:72, 2023-07-28 10:37:29, 2023-07-28 11:55:44, -41,      201, (not associated) ,
66:B0:C9:66:82:31, 2023-07-28 10:37:30, 2023-07-28 10:37:30, -67,        1, (not associated) ,
A4:02:B9:73:83:18, 2023-07-28 10:37:30, 2023-07-28 11:55:30, -69,       11, (not associated) ,
82:6B:97:06:F5:23, 2023-07-28 10:37:32, 2023-07-28 10:37:32, -55,        7, (not associated) ,IT2 Wireless
CA:6A:B3:3A:35:60, 2023-07-28 10:37:32, 2023-07-28 10:37:32, -63,        1, (not associated) ,
C6:A8:9E:68:B7:C4, 2023-07-28 10:37:33, 2023-07-28 10:37:33, -57,        1, (not associated) ,GIVC
02:4A:77:D5:A1:81, 2023-07-28 10:37:34, 2023-07-28 10:37:34, -61,        1, (not associated) ,GIVC
32:C0:94:99:3A:5F, 2023-07-28 10:37:34, 2023-07-28 10:37:34, -61,        1, (not associated) ,GIVC
D2:AE:FE:F2:56:05, 2023-07-28 10:37:34, 2023-07-28 10:37:34, -61,        1, (not associated) ,GIVC
06:72:FC:1E:03:D8, 2023-07-28 10:37:34, 2023-07-28 10:37:34, -69,        1, (not associated) ,
38:88:A4:58:C3:08, 2023-07-28 10:37:34, 2023-07-28 10:37:34, -59,        1, (not associated) ,
BA:EC:95:9F:63:6E, 2023-07-28 10:37:34, 2023-07-28 10:37:34, -39,        2, (not associated) ,
A6:88:5C:AB:5C:D2, 2023-07-28 10:37:35, 2023-07-28 10:37:35, -67,        1, (not associated) ,
A4:02:B9:72:9A:07, 2023-07-28 10:37:36, 2023-07-28 11:51:35, -63,       16, (not associated) ,
1A:5B:78:81:02:30, 2023-07-28 10:37:36, 2023-07-28 10:37:36, -55,        1, (not associated) ,
C6:EB:E6:FC:52:54, 2023-07-28 10:37:38, 2023-07-28 10:37:38, -57,        2, (not associated) ,
D6:92:84:CD:3C:12, 2023-07-28 10:37:38, 2023-07-28 10:37:38, -65,        1, (not associated) ,
A6:0B:0B:2B:6E:12, 2023-07-28 10:37:40, 2023-07-28 10:37:40, -67,        1, (not associated) ,
12:CF:4E:CE:4E:A7, 2023-07-28 10:37:43, 2023-07-28 10:37:44, -43,        3, (not associated) ,
5A:6A:29:6C:05:BF, 2023-07-28 10:37:43, 2023-07-28 10:37:43, -59,        1, (not associated) ,
0A:91:49:C0:B3:8D, 2023-07-28 10:37:43, 2023-07-28 10:37:43, -59,        2, (not associated) ,IT2 Wireless
9A:02:77:FD:85:B1, 2023-07-28 10:37:44, 2023-07-28 10:37:44, -69,        1, (not associated) ,
BE:77:A5:7D:69:E7, 2023-07-28 10:37:48, 2023-07-28 10:37:48, -67,        1, (not associated) ,
16:70:9B:D0:C1:EA, 2023-07-28 10:37:50, 2023-07-28 10:37:50, -69,        2, (not associated) ,
BC:F1:71:D6:10:C8, 2023-07-28 10:37:50, 2023-07-28 11:55:50, -57,      203, (not associated) ,
7A:7E:71:23:2D:6E, 2023-07-28 10:37:51, 2023-07-28 10:37:51, -57,        2, (not associated) ,
CE:1F:3F:9E:7F:64, 2023-07-28 10:37:52, 2023-07-28 10:37:52, -65,        2, (not associated) ,
BE:21:AE:54:40:1C, 2023-07-28 10:37:52, 2023-07-28 10:37:52, -65,        1, (not associated) ,
DA:04:C9:63:C4:54, 2023-07-28 10:37:52, 2023-07-28 10:37:52, -65,        1, (not associated) ,
CE:58:96:EE:68:23, 2023-07-28 10:37:53, 2023-07-28 10:37:53, -57,        1, (not associated) ,
7A:18:17:2C:B8:A4, 2023-07-28 10:37:54, 2023-07-28 10:37:54, -61,        2, (not associated) ,
EA:7C:37:64:A2:18, 2023-07-28 10:37:55, 2023-07-28 10:38:24, -70,        7, 00:25:00:FF:94:73,
46:2E:1E:3B:F2:C9, 2023-07-28 10:37:55, 2023-07-28 10:37:55, -53,        2, (not associated) ,
6A:AC:15:AE:13:9E, 2023-07-28 10:37:55, 2023-07-28 10:37:55, -59,        1, (not associated) ,
A2:A4:FD:86:17:3A, 2023-07-28 10:37:56, 2023-07-28 10:37:56, -69,        1, (not associated) ,
52:88:FA:00:90:8F, 2023-07-28 10:37:56, 2023-07-28 10:37:56, -67,        1, (not associated) ,
22:CB:18:E6:E4:25, 2023-07-28 10:37:56, 2023-07-28 10:37:56, -53,        2, (not associated) ,
2A:BF:50:E5:74:84, 2023-07-28 10:37:56, 2023-07-28 11:52:55, -55,       26, AA:F4:3F:EE:49:0B,Redmi Note 8 Pro
D6:7C:7D:61:3B:3C, 2023-07-28 10:37:57, 2023-07-28 10:37:57, -57,        6, (not associated) ,
E2:CC:F8:52:60:60, 2023-07-28 10:37:58, 2023-07-28 10:37:58, -67,        3, (not associated) ,
0A:B7:BA:47:C9:52, 2023-07-28 10:37:59, 2023-07-28 10:37:59, -63,        1, (not associated) ,
8E:58:51:5D:3E:1D, 2023-07-28 10:38:00, 2023-07-28 10:38:00, -57,        1, (not associated) ,
